respondent_id,h1n1_vaccine,seasonal_vaccine
40962,0.140740805,0.943706178
40963,0.081567925,0.106567155
40964,0.093130808,0.435165972
40965,0.35848261,0.864889453
40966,0.02779485,0.429894671
40967,0.034633709,0.081734213
40968,0.07067852,0.884739723
40969,0.063775307,0.788277467
40970,0.065099805,0.204236234
40971,0.015470317,0.187835644
40972,0.166145947,0.290369899
40973,0.033074457,0.183723134
40974,0.242038286,0.585299171
40975,0.307997657,0.699041583
40976,0.092370926,0.233381916
40977,0.238428728,0.837596146
40978,0.029478692,0.032931735
40979,0.801017281,0.91776353
40980,0.07582558,0.300489076
40981,0.07551438,0.398491655
40982,0.133012094,0.173236952
40983,0.25382653,0.524567788
40984,0.283394377,0.260812627
40985,0.623308364,0.901238557
40986,0.08398308,0.158018893
40987,0.382069139,0.736606867
40988,0.055882842,0.313327707
40989,0.034335331,0.707719401
40990,0.188913129,0.248117909
40991,0.03235814,0.294287192
40992,0.072685699,0.576779695
40993,0.056949658,0.171700831
40994,0.552271244,0.819027597
40995,0.022009135,0.02647385
40996,0.481159701,0.958160132
40997,0.025068186,0.732995558
40998,0.046734566,0.269315437
40999,0.129075725,0.210853915
41000,0.276953787,0.637285083
41001,0.016237214,0.057868142
41002,0.482941105,0.881358849
41003,0.066645264,0.880988237
41004,0.034412371,0.22243471
41005,0.413635852,0.489409615
41006,0.028333932,0.12711658
41007,0.252590008,0.81636621
41008,0.110791513,0.706764718
41009,0.094002743,0.251658204
41010,0.047993946,0.236839533
41011,0.35872819,0.741963868
41012,0.700743049,0.917887879
41013,0.305061349,0.166316722
41014,0.02236125,0.053926168
41015,0.135223047,0.812656881
41016,0.035239629,0.165368871
41017,0.040822055,0.529222704
41018,0.157171982,0.310581005
41019,0.076730312,0.18202222
41020,0.068404465,0.913645457
41021,0.271512673,0.45513917
41022,0.093880979,0.210911451
41023,0.121616729,0.860445116
41024,0.112503971,0.461479915
41025,0.026710819,0.140589439
41026,0.056221308,0.069474931
41027,0.734560764,0.940418776
41028,0.053332569,0.488383429
41029,0.042197669,0.250823554
41030,0.249861816,0.451713122
41031,0.7861653,0.760258263
41032,0.133057631,0.684470294
41033,0.094222866,0.431862502
41034,0.219888481,0.739603905
41035,0.050445813,0.847773384
41036,0.462430608,0.695438247
41037,0.064720729,0.749008796
41038,0.544351427,0.480790362
41039,0.015371878,0.060966715
41040,0.030960949,0.036852022
41041,0.133785858,0.081746312
41042,0.56088296,0.523968879
41043,0.057726598,0.094679396
41044,0.227075982,0.319949388
41045,0.031874866,0.888088415
41046,0.092887604,0.097825597
41047,0.276540086,0.190840231
41048,0.485826063,0.304304291
41049,0.261075773,0.258385214
41050,0.558173437,0.518254529
41051,0.519639133,0.960083845
41052,0.028716094,0.800172992
41053,0.742020934,0.940880013
41054,0.399210237,0.351936075
41055,0.017651296,0.120429148
41056,0.110947848,0.177401039
41057,0.013745364,0.064511347
41058,0.066892659,0.912194145
41059,0.017722166,0.114437572
41060,0.766081711,0.499807564
41061,0.379251736,0.209880606
41062,0.162894224,0.94814627
41063,0.112046239,0.246983046
41064,0.064162279,0.74524079
41065,0.1663782,0.087563784
41066,0.021400457,0.055685843
41067,0.104250644,0.388996511
41068,0.278613919,0.820769235
41069,0.471718316,0.859190081
41070,0.390539541,0.575182148
41071,0.094688245,0.210313931
41072,0.133612203,0.243926662
41073,0.130071006,0.907656569
41074,0.169816886,0.495611729
41075,0.09437873,0.223055558
41076,0.4314052,0.678983306
41077,0.103936316,0.091388298
41078,0.412211345,0.742705919
41079,0.029039867,0.158972099
41080,0.080491462,0.237599411
41081,0.086175664,0.821495497
41082,0.482950944,0.660323297
41083,0.121333996,0.544879222
41084,0.042510835,0.875778873
41085,0.076303184,0.411789719
41086,0.06785512,0.260385985
41087,0.290865996,0.930813526
41088,0.326855484,0.624964417
41089,0.879774637,0.897289789
41090,0.093201885,0.371944156
41091,0.693472703,0.941504051
41092,0.021768473,0.151147006
41093,0.067484368,0.134627615
41094,0.084244335,0.126652161
41095,0.088904401,0.264483398
41096,0.055210772,0.092198355
41097,0.148784464,0.358501012
41098,0.165638088,0.269313534
41099,0.051370752,0.45291817
41100,0.512717595,0.644220074
41101,0.077520912,0.35471397
41102,0.305499981,0.748315969
41103,0.030667017,0.12463057
41104,0.064158662,0.13129155
41105,0.403330113,0.271723992
41106,0.228515402,0.612119821
41107,0.887111775,0.8808767
41108,0.078245166,0.912843563
41109,0.355731495,0.331931206
41110,0.684306156,0.695111149
41111,0.021802667,0.543969577
41112,0.037352666,0.109003494
41113,0.868420163,0.935890087
41114,0.195670984,0.492856405
41115,0.34470706,0.760679831
41116,0.322381956,0.289103159
41117,0.303327813,0.704246075
41118,0.117419602,0.517642931
41119,0.029146484,0.55495106
41120,0.040029474,0.691156617
41121,0.097058474,0.739595544
41122,0.202826085,0.152196423
41123,0.195299163,0.064597094
41124,0.321893108,0.934621791
41125,0.153619068,0.51284068
41126,0.344748332,0.432920662
41127,0.307880547,0.308540697
41128,0.081175724,0.477196822
41129,0.079158197,0.229448342
41130,0.042840423,0.645909785
41131,0.059977372,0.236221113
41132,0.666786172,0.550861386
41133,0.064389961,0.570385528
41134,0.055009933,0.104116292
41135,0.105380048,0.058688595
41136,0.175641488,0.33992677
41137,0.041982589,0.092127009
41138,0.087994516,0.221317129
41139,0.895759281,0.785993389
41140,0.036959227,0.167432173
41141,0.277529088,0.436644935
41142,0.29763687,0.328872291
41143,0.116653573,0.544532148
41144,0.179812513,0.375831487
41145,0.644686978,0.913701414
41146,0.542621154,0.465898782
41147,0.084397546,0.15506159
41148,0.052869094,0.04252459
41149,0.020454817,0.074156064
41150,0.111932235,0.38977325
41151,0.024986692,0.927257536
41152,0.397229183,0.860364355
41153,0.017741972,0.250855921
41154,0.108613153,0.184024246
41155,0.247676978,0.44112236
41156,0.017891019,0.029897816
41157,0.018750193,0.624684117
41158,0.668944994,0.45025805
41159,0.274112724,0.317508508
41160,0.219693297,0.753555901
41161,0.049331529,0.081359858
41162,0.031254761,0.164855697
41163,0.111033003,0.201206885
41164,0.055756162,0.524571389
41165,0.830364448,0.746851227
41166,0.0575631,0.815752189
41167,0.061103331,0.919491122
41168,0.208945072,0.191021892
41169,0.0732365,0.585805271
41170,0.542024982,0.468455966
41171,0.832899783,0.943226418
41172,0.214362693,0.75483713
41173,0.058424596,0.06749272
41174,0.468564981,0.585806418
41175,0.046577703,0.555647139
41176,0.085606406,0.163872285
41177,0.222841752,0.935691792
41178,0.055706679,0.229625001
41179,0.061441778,0.226843272
41180,0.041592202,0.225021328
41181,0.154410752,0.3791629
41182,0.031458495,0.172219637
41183,0.125082256,0.197807111
41184,0.119404084,0.600327842
41185,0.109222456,0.152878607
41186,0.028156917,0.509672812
41187,0.05510407,0.064716689
41188,0.9208526,0.946657451
41189,0.024313258,0.109816828
41190,0.492564221,0.581844584
41191,0.840512254,0.607899341
41192,0.173887918,0.242294537
41193,0.120450171,0.955367693
41194,0.216138442,0.310116056
41195,0.10098058,0.027151651
41196,0.117341022,0.766933001
41197,0.047525098,0.11656957
41198,0.40324479,0.934644354
41199,0.18864634,0.934662331
41200,0.078600809,0.153070549
41201,0.017563,0.066223141
41202,0.878820651,0.939254459
41203,0.740211137,0.683799704
41204,0.18825023,0.312778748
41205,0.041453409,0.101641452
41206,0.320556745,0.156287933
41207,0.017468881,0.039536058
41208,0.296207988,0.21788159
41209,0.228935345,0.734180687
41210,0.164222861,0.570265338
41211,0.05012918,0.349068118
41212,0.190371284,0.589042851
41213,0.136223095,0.199358086
41214,0.713156918,0.883159498
41215,0.081904416,0.628638287
41216,0.060126998,0.140619352
41217,0.046555284,0.271449842
41218,0.05342796,0.196408737
41219,0.116017883,0.139736127
41220,0.052466134,0.122116704
41221,0.441485057,0.662454067
41222,0.037897622,0.88766117
41223,0.554673821,0.929966302
41224,0.050806505,0.674905314
41225,0.024309919,0.017249503
41226,0.260015323,0.6330287
41227,0.042455717,0.151965895
41228,0.017433576,0.236359831
41229,0.033966693,0.332004584
41230,0.109705317,0.597931972
41231,0.186141129,0.205841979
41232,0.021265109,0.05299972
41233,0.035052852,0.448915484
41234,0.042988327,0.130568175
41235,0.821289148,0.916521493
41236,0.041025674,0.224497393
41237,0.461748252,0.439145468
41238,0.876940612,0.926049392
41239,0.012637633,0.044662118
41240,0.055601541,0.170384628
41241,0.116424674,0.220884299
41242,0.056611401,0.244394691
41243,0.041214152,0.138078607
41244,0.076574708,0.152980264
41245,0.129933272,0.314654564
41246,0.085196933,0.190304554
41247,0.075977122,0.343345279
41248,0.796002565,0.835880983
41249,0.828754573,0.8320359
41250,0.038598346,0.563595927
41251,0.159510893,0.573928342
41252,0.171712807,0.971064564
41253,0.888691585,0.958466238
41254,0.110079142,0.073052002
41255,0.846820058,0.808337822
41256,0.086477471,0.50860926
41257,0.639954335,0.790331088
41258,0.014543041,0.152912074
41259,0.28649137,0.295355988
41260,0.247823764,0.967868299
41261,0.076175197,0.548495911
41262,0.260195157,0.344193407
41263,0.015709434,0.155260981
41264,0.48886227,0.889060436
41265,0.113001584,0.293262558
41266,0.023519529,0.026278749
41267,0.047968915,0.115641062
41268,0.177210788,0.231368243
41269,0.300332683,0.920466695
41270,0.062389002,0.164241154
41271,0.304100998,0.307419987
41272,0.074217365,0.120976505
41273,0.018631841,0.102461474
41274,0.684339487,0.854097105
41275,0.098392218,0.184242327
41276,0.108024873,0.189568682
41277,0.078671875,0.194926082
41278,0.090254704,0.459318625
41279,0.072638489,0.172100041
41280,0.295716513,0.198656028
41281,0.140332015,0.472220347
41282,0.035670328,0.355770942
41283,0.120711426,0.308368487
41284,0.224254116,0.476773401
41285,0.090436664,0.23222266
41286,0.023364099,0.039565659
41287,0.290187142,0.611260531
41288,0.030472644,0.199456158
41289,0.209575763,0.850111443
41290,0.117689594,0.237187753
41291,0.290722682,0.917553299
41292,0.058706495,0.374415797
41293,0.057307435,0.076389226
41294,0.110925269,0.441095684
41295,0.040803727,0.368160906
41296,0.014153376,0.066123337
41297,0.050209087,0.272490251
41298,0.272492236,0.592450215
41299,0.247316707,0.211142546
41300,0.036884085,0.150197933
41301,0.204937221,0.043195907
41302,0.101436915,0.452712851
41303,0.016949483,0.175608438
41304,0.389405389,0.527991522
41305,0.569997619,0.483299799
41306,0.067657208,0.559481268
41307,0.179112964,0.248473977
41308,0.025479024,0.21326068
41309,0.020684705,0.048876653
41310,0.313693928,0.906961954
41311,0.253988996,0.557986253
41312,0.069842023,0.204031045
41313,0.11460495,0.732844166
41314,0.438178771,0.751422017
41315,0.011801066,0.086429362
41316,0.049898575,0.086678085
41317,0.083724959,0.405998222
41318,0.099794948,0.930735159
41319,0.097753315,0.09845983
41320,0.068477885,0.171568779
41321,0.367382652,0.582343319
41322,0.1375893,0.940880997
41323,0.036022271,0.233495081
41324,0.365558825,0.658546674
41325,0.055005121,0.298640998
41326,0.076714345,0.404053885
41327,0.016416013,0.046633279
41328,0.118525017,0.092922732
41329,0.956647386,0.979896625
41330,0.304922813,0.376877476
41331,0.090037308,0.309708261
41332,0.061852124,0.877283732
41333,0.654802683,0.667350264
41334,0.0208276,0.936727841
41335,0.031629046,0.310542335
41336,0.03922378,0.036986776
41337,0.27104417,0.557997522
41338,0.067450761,0.144133719
41339,0.053203837,0.835855621
41340,0.657791749,0.850925767
41341,0.065034993,0.557707678
41342,0.117398004,0.782246418
41343,0.670026869,0.857246309
41344,0.662248305,0.775852679
41345,0.107964407,0.156492951
41346,0.044472239,0.081490136
41347,0.120552527,0.232473372
41348,0.14276236,0.263843138
41349,0.152638117,0.557151614
41350,0.442564045,0.964638282
41351,0.220552433,0.187767915
41352,0.415424023,0.870483614
41353,0.040964735,0.177349056
41354,0.156027793,0.433333096
41355,0.023827226,0.114971105
41356,0.028608474,0.925807398
41357,0.179131921,0.238980147
41358,0.152853749,0.325361097
41359,0.352316348,0.391211386
41360,0.187349534,0.16729646
41361,0.211327237,0.326750152
41362,0.049052855,0.35013527
41363,0.133866582,0.433224125
41364,0.114027766,0.296484154
41365,0.121296719,0.368445106
41366,0.05530005,0.148257088
41367,0.011849986,0.026903254
41368,0.033060149,0.847686003
41369,0.011710313,0.033295364
41370,0.057070696,0.311110351
41371,0.045409444,0.056352726
41372,0.069041465,0.5937523
41373,0.035763469,0.044853411
41374,0.02150693,0.094841612
41375,0.096411201,0.378873221
41376,0.100236334,0.73054842
41377,0.132805552,0.307066125
41378,0.3761457,0.446332062
41379,0.074219542,0.259136185
41380,0.063432495,0.778055099
41381,0.01768664,0.062736032
41382,0.264038753,0.20779126
41383,0.058611522,0.285508945
41384,0.035035747,0.303376895
41385,0.056076454,0.107247345
41386,0.061333593,0.198664453
41387,0.378775106,0.623592132
41388,0.033527422,0.69566596
41389,0.015390397,0.129134047
41390,0.066540556,0.862439309
41391,0.877661908,0.722977917
41392,0.182382691,0.306985112
41393,0.068649775,0.689060399
41394,0.216680067,0.209140853
41395,0.256594971,0.219609906
41396,0.061150011,0.198669325
41397,0.093897727,0.780673207
41398,0.577671165,0.797060227
41399,0.020119437,0.853135294
41400,0.239431294,0.537568769
41401,0.067159928,0.575102105
41402,0.395794874,0.562499574
41403,0.181262421,0.21100104
41404,0.048123831,0.964473787
41405,0.102185946,0.194507812
41406,0.331345801,0.75587498
41407,0.060838171,0.798881842
41408,0.068707041,0.451512106
41409,0.456244986,0.484069276
41410,0.299637996,0.38373295
41411,0.069075451,0.311878337
41412,0.034569926,0.456994877
41413,0.817086416,0.907998811
41414,0.044589245,0.682715931
41415,0.039382534,0.514075716
41416,0.102106357,0.193423694
41417,0.191195869,0.90429266
41418,0.128527427,0.135555014
41419,0.478174396,0.853844403
41420,0.028221472,0.667512565
41421,0.93060005,0.941469731
41422,0.11376477,0.528593014
41423,0.343865904,0.832227634
41424,0.055095011,0.746174417
41425,0.494095612,0.731094071
41426,0.029665268,0.070809848
41427,0.02382003,0.245825522
41428,0.05509213,0.791346453
41429,0.144944588,0.205712471
41430,0.047018023,0.274632545
41431,0.851078148,0.836423407
41432,0.049500414,0.251036931
41433,0.685982092,0.859231099
41434,0.112579995,0.270173656
41435,0.074108712,0.143023684
41436,0.311886393,0.468776369
41437,0.103559282,0.373392719
41438,0.072430991,0.124514323
41439,0.019600092,0.104079903
41440,0.02275406,0.055910829
41441,0.019914351,0.523653977
41442,0.33178524,0.829214224
41443,0.034046507,0.149090789
41444,0.388578031,0.94157279
41445,0.177819693,0.390354639
41446,0.131921729,0.621551179
41447,0.495131358,0.881879586
41448,0.023927582,0.073313229
41449,0.051341684,0.910597682
41450,0.168149419,0.217322386
41451,0.051113746,0.170063365
41452,0.025761791,0.714292494
41453,0.164267524,0.540904799
41454,0.731205987,0.906560955
41455,0.13542634,0.646467323
41456,0.708624113,0.770511972
41457,0.028010209,0.287046454
41458,0.167930441,0.271978781
41459,0.017963412,0.12659207
41460,0.268673587,0.818885019
41461,0.271116164,0.944798751
41462,0.25442834,0.296153037
41463,0.382562803,0.923115834
41464,0.119163501,0.215131342
41465,0.17228174,0.444937674
41466,0.069271502,0.427483987
41467,0.29280515,0.426867577
41468,0.044655255,0.814974715
41469,0.400209396,0.42815402
41470,0.032972164,0.261641074
41471,0.435197763,0.829402179
41472,0.403244887,0.757505334
41473,0.649324066,0.85000568
41474,0.482441304,0.798357934
41475,0.141480247,0.656495409
41476,0.058780581,0.186575426
41477,0.283600941,0.652170772
41478,0.060489361,0.218333773
41479,0.28538432,0.494469563
41480,0.153626113,0.265974946
41481,0.019562928,0.179514934
41482,0.034206286,0.076000579
41483,0.031329652,0.802423984
41484,0.030461731,0.055364006
41485,0.118927761,0.229262044
41486,0.036779745,0.053407529
41487,0.41167482,0.764884554
41488,0.103797767,0.154125576
41489,0.029027303,0.298575112
41490,0.04781455,0.686305314
41491,0.209016139,0.85577214
41492,0.102005815,0.223584946
41493,0.296485246,0.684070935
